id_local,Nombre,desc_situacion_terraza,desc_ubicacion_terraza,id_distrito_local,desc_distrito_local,desc_barrio_local
270065002,TERRAZA EL BOTANICO,Abierta,Acera,3,RETIRO,LOS JERONIMOS
270538116,R?TULO NO INFORMADO,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
280038586,PENALTI,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
270167559,BAR AVENIDA,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270478284,ANGEL SIERRA,Abierta,Plaza peatonal,1,CENTRO,JUSTICIA
270156768,R?TULO NO INFORMADO,Abierta,Superficie en parcela privada,12,USERA,ZOFIO
50000762,STOP MADRID,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
270230118,RESTAURANTE MAR Y TIERRA,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
50000888,BAR RESTAURANTE NAGO,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
270441800,SANTAGLORIA,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
270351484,VERMONT,Abierta,Acera,3,RETIRO,ADELFAS
270063118,CAFETERIA LA ISLA,Abierta,Bulevar,3,RETIRO,IBIZA
270062812,EL DON DE BETTY,Abierta,Acera,3,RETIRO,IBIZA
70001037,EL CAPRICHO,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
270407781,LA ESQUINA DE CAVANILLES,Abierta,Acera,3,RETIRO,PACIFICO
30000825,BAR LA COLONIA,Abierta,Acera,3,RETIRO,NI?O JESUS
270419949,LA ESQUINA DE TELLEZ,Abierta,Acera,3,RETIRO,PACIFICO
270404736,HUERTA Y CALDERO,Abierta,Bulevar,3,RETIRO,IBIZA
270024032,BAR CARBALLON,Abierta,Acera,10,LATINA,PUERTA DEL ANGEL
270547645,LIZETH,Abierta,Acera,18,VILLA DE VALLECAS,ENSANCHE DE VALLECAS
280036795,ACEYTUNA,Abierta,Acera,7,CHAMBERI,TRAFALGAR
285015901,CAFETERIA OLIVARES,Abierta,Superficie en parcela privada,8,FUENCARRAL-EL PARDO,VALVERDE
280002136,VOLAPIE,Abierta,Plaza peatonal,4,SALAMANCA,GOYA
270403441,PROVENZAL,Abierta,Bulevar,5,CHAMARTIN,EL VISO
50001479,BAR RESTAURANTE,Abierta,Acera,5,CHAMARTIN,EL VISO
270356911,EL OBRADOR DEL PINAR,Abierta,Acera,15,CIUDAD LINEAL,COSTILLARES
270551538,EL SIETE,Abierta,Acera,15,CIUDAD LINEAL,COSTILLARES
280063787,EL PUNTO,Abierta,Acera,14,MORATALAZ,FONTARRON
30001150,LA ESQUINA DE DANIEL,Abierta,Acera,3,RETIRO,PACIFICO
30000104,EL RINCON DEL GATO,Abierta,Acera,3,RETIRO,PACIFICO
270493283,CERVECERIA OROMAR II,Abierta,Superficie en parcela privada,13,PUENTE DE VALLECAS,PALOMERAS SURESTE
270408654,PIZZA SPRINT,Abierta,Acera,18,VILLA DE VALLECAS,CASCO H.VALLECAS
270136082,NONINA,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
285027993,BAR BARDO,Abierta,Otros,14,MORATALAZ,MARROQUINA
270149123,BAR LOS PINCHOS,Abierta,Acera,11,CARABANCHEL,SAN ISIDRO
270542862,CAFE DOC,Abierta,Acera,10,LATINA,ALUCHE
100001114,CAFETERIA RESTAURANTE LAVINIA,Abierta,Acera,10,LATINA,ALUCHE
100001276,BAR EL NOGAL,Abierta,Acera,10,LATINA,ALUCHE
285018735,BAR BARAMBA,Abierta,Superficie en parcela privada,10,LATINA,LUCERO
280042700,CAFETERIA ALTO PARAN?,Abierta,Superficie en parcela privada,10,LATINA,ALUCHE
270409876,CAFE LAS AGUILAS BAR,Abierta,Acera,10,LATINA,LAS AGUILAS
270273214,CASA DE ARAGON DE MADRID,Abierta,Acera,5,CHAMARTIN,EL VISO
270095149,LIZARRAN,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
270301974,BAR-RESTAURANTE EL PINCHITO,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
280021529,LA CAZUELA DE SALAMANCA,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
270304892,BEIRUT,Abierta,Acera,1,CENTRO,EMBAJADORES
270438112,ALL U CAN EAT,Abierta,Calle peatonal,1,CENTRO,SOL
270348104,CAFE DEL PRINCIPE,Suspension temporal,Acera,1,CENTRO,CORTES
280021157,EL MIAJON DE LOS CASTUOS,Abierta,Acera,5,CHAMARTIN,EL VISO
270328503,FLOREN DE ABASCAL,Abierta,Acera,7,CHAMBERI,ALMAGRO
270111450,HOKO,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
280038874,NEW KNAVE,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
70002104,DI BOCCA,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
270356066,PALANTE,Abierta,Acera,7,CHAMBERI,TRAFALGAR
285011840,KALUA,Abierta,Acera,7,CHAMBERI,TRAFALGAR
270116489,SIN NOTIFICAR,Abierta,Acera,7,CHAMBERI,TRAFALGAR
80000983,RESTAURANTE,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
170001525,BAR RESTAURANTE,Abierta,Acera,17,VILLAVERDE,SAN ANDRES
270534683,A DETERMINAR,Abierta,Plaza peatonal,7,CHAMBERI,TRAFALGAR
280038192,HUETE,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
270123968,BAR SAINT GERMAIN,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
270527325,RESTAURANTE GALLO,Abierta,Calle peatonal,13,PUENTE DE VALLECAS,PALOMERAS BAJAS
280012128,R?TULO NO INFORMADO,Abierta,Acera,1,CENTRO,EMBAJADORES
270166058,CAFETER?A BL?ZQUEZ,Abierta,Otros,14,MORATALAZ,FONTARRON
270221489,KEBAB LAZIKA,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
270419875,LA LLAMA,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
70002443,LA FORNATA,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
270557058,POR DETERMINAR,Abierta,Acera,7,CHAMBERI,ALMAGRO
270450329,RELEEEC VISTA GUSTO OIDO,Abierta,Acera,7,CHAMBERI,ALMAGRO
285011473,THE LITTLE BIG CAFE,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
270345116,BAR FEMARY,Abierta,Acera,3,RETIRO,ADELFAS
270066180,PINOCHO,Abierta,Acera,3,RETIRO,NI?O JESUS
270059335,AVILA BAKE,Abierta,Acera,3,RETIRO,PACIFICO
30000480,LOS VI?EDOS MADRID,Abierta,Acera,3,RETIRO,PACIFICO
270239864,CAFETERIA BAR  ABRIL,Abierta,Acera,3,RETIRO,PACIFICO
270069197,MALLORCA,Abierta,Acera,4,SALAMANCA,RECOLETOS
110002812,RESTAURANTE LA MADRE?A,Abierta,Acera,11,CARABANCHEL,OPA?EL
80001183,MCDONALDS/LOC 14 Y 15,Abierta,Superficie en parcela privada,8,FUENCARRAL-EL PARDO,LA PAZ
280022729,CAFETERIA RAST,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
285007187,SIN ROTULO,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
280021580,CERVECERIA SAN MARCOS,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
270418346,BAR LA PLACITA,Abierta,Plaza peatonal,5,CHAMARTIN,EL VISO
270476848,CACHIVACHE TABERNA,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
270318112,TABERNA COLINA,Abierta,Acera,4,SALAMANCA,GOYA
280063990,TABERNA,Abierta,Acera,14,MORATALAZ,MARROQUINA
280041866,HNOS. GUTIERREZ,Abierta,Otros,10,LATINA,PUERTA DEL ANGEL
70001754,RESTAURANTE AYAN/MUNDO KEBAP,Abierta,Acera,7,CHAMBERI,TRAFALGAR
20000164,BAR ANCORA,Abierta,Acera,2,ARGANZUELA,PALOS DE MOGUER
270125460,FOSTER S HOLLYWOOD,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
70001706,BIENMESABE,Abierta,Acera,7,CHAMBERI,ALMAGRO
270232295,MAS Q MENOS,Abierta,Acera,4,SALAMANCA,CASTELLANA
285004024,LLAO LLAO,Abierta,Calle peatonal,1,CENTRO,SOL
280009097,EL ALMAC?N DEL PAN,Abierta,Calle peatonal,1,CENTRO,CORTES
280008123,PAPIZZA,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,EMBAJADORES
280019906,GRANIER,Abierta,Acera,3,RETIRO,PACIFICO
150001779,EL MAR ROJO,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
280073840,RESTAURANTE KEBAB,Abierta,Calle peatonal,15,CIUDAD LINEAL,PUEBLO NUEVO
270174925,BARCOAVI,Abierta,Acera,15,CIUDAD LINEAL,SAN JUAN BAUTISTA
270543472,A BARCA MUXIA RESTAURANTE,Abierta,Plaza con bandas permanentes de circulaci? rodada,12,USERA,ALMENDRALES
270154471,BAR LOS EXTREME?OS,Abierta,Acera,12,USERA,ORCASITAS
270298706,BAR LOZANO,Abierta,Acera,13,PUENTE DE VALLECAS,PORTAZGO
270411938,DEGUSTANDO,Abierta,Acera,20,SAN BLAS-CANILLEJAS,SIMANCAS
40002474,LA TUERTA,Abierta,Acera,4,SALAMANCA,GOYA
270379091,BAR CHIQUI,Abierta,Acera,3,RETIRO,PACIFICO
50001183,CON PAN,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
270330312,DOLCRIS,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
270094968,LA GITANA,Abierta,Plaza peatonal,5,CHAMARTIN,NUEVA ESPA?A
270239534,CIRCULO DE BELLAS ARTES DE MADRID,Abierta,Acera,1,CENTRO,CORTES
270557667,MERCADO PROVENZAL,Abierta,Acera,1,CENTRO,JUSTICIA
280015659,LA TABERNA DE BARCELO,Abierta,Acera,1,CENTRO,JUSTICIA
270457173,EL CALLEJON DE MADRID,Abierta,Calle peatonal,1,CENTRO,CORTES
285004131,SIN DATOS,Abierta,Acera,1,CENTRO,CORTES
270553255,APARCAMIENTO ESCUELAS DE SAN ANTON,Abierta,Superficie en parcela privada,1,CENTRO,JUSTICIA
10002119,RODILLA,Abierta,Calle peatonal,1,CENTRO,PALACIO
270355358,EL PAPELON,Abierta,Acera,1,CENTRO,EMBAJADORES
280008228,CAFETERIA CASA BLANCA,Abierta,Acera,1,CENTRO,CORTES
270471432,PARRILLA CABALLITO RESTAURANTE,Abierta,Acera,1,CENTRO,PALACIO
280048988,KEBAP MONTECARMELO,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL GOLOSO
270130081,CAFETERIA BRASILIA,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
285005539,ROTULO NO INFORMADO,Abierta,Acera,2,ARGANZUELA,ACACIAS
270121352,LA ESCALERA DEL 15,Abierta,Acera,7,CHAMBERI,ALMAGRO
270239914,ARANDA,Abierta,Acera,7,CHAMBERI,TRAFALGAR
270400265,RODILLA,Abierta,Acera,7,CHAMBERI,ALMAGRO
70000873,PECADITOS,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
285005097,K PUNTO,Abierta,Acera,2,ARGANZUELA,PALOS DE MOGUER
270542958,CELMART,Abierta,Acera,9,MONCLOA-ARAVACA,ARAVACA
270136293,LAS TRES CARABELAS,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
270134362,LA TASCA DE VENTURA,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
280048626,KIL?METROS DE PIZZA,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270086135,CAMINO,Abierta,Otros,5,CHAMARTIN,EL VISO
30000831,MAMA TOCI,Abierta,Acera,3,RETIRO,PACIFICO
285032178,MADRILES BAR,Abierta,Otros,18,VILLA DE VALLECAS,SANTA EUGENIA
270354861,BAR CAFETERIA LA CLAQUETA,Abierta,Acera,18,VILLA DE VALLECAS,CASCO H.VALLECAS
270058735,D' LA BRASA,Abierta,Acera,2,ARGANZUELA,PALOS DE MOGUER
270436699,CAFETERIA EL 7,Abierta,Acera,11,CARABANCHEL,VISTA ALEGRE
270148132,BAR HIDALGO,Abierta,Plaza peatonal,11,CARABANCHEL,OPA?EL
270200085,BAR PIQUE?AS,Abierta,Acera,11,CARABANCHEL,BUENAVISTA
270537373,BAR CAFETERIA,Abierta,Acera,11,CARABANCHEL,ABRANTES
270433878,"BAR JHON,S SNACKS",Abierta,Acera,13,PUENTE DE VALLECAS,ENTREVIAS
270141496,BAR BATAN,Abierta,Superficie en parcela privada,10,LATINA,LUCERO
270359535,BAR EL HORREO,Abierta,Acera,10,LATINA,ALUCHE
270157118,BAR LA BLANCA PALOMA,Abierta,Acera,12,USERA,PRADOLONGO
285018911,SIDRERIA ASGAYA,Abierta,Acera,10,LATINA,ALUCHE
270024541,CASA MINGO,Abierta,Acera,9,MONCLOA-ARAVACA,CASA DE CAMPO
285004125,MAX MADRID,Abierta,Acera,1,CENTRO,CORTES
270202697,LIZARRAN,Abierta,Acera,1,CENTRO,CORTES
270052391,LA CUEVA,Abierta,Calle peatonal,1,CENTRO,SOL
280011399,LEMONGRASS,Suspension temporal,Calle peatonal,1,CENTRO,SOL
285003907,CAFETERIA ARDE MADRID,Suspension temporal,Calle peatonal,1,CENTRO,SOL
270373536,CAF?&T?,Abierta,Calle peatonal,1,CENTRO,SOL
280009499,RESTAURANTE INDOCHINA,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,JUSTICIA
280007779,TERRAZA COLLINS,Abierta,Calle peatonal,1,CENTRO,PALACIO
270419650,BAR TARANTINO,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
20000218,LA PERLA,Abierta,Acera,2,ARGANZUELA,DELICIAS
270438415,CAFETERIA AGASTIA,Abierta,Acera,15,CIUDAD LINEAL,SAN JUAN BAUTISTA
270116052,BAR-RESTAURANTE,Abierta,Acera,7,CHAMBERI,TRAFALGAR
270124076,LA PESQUERA DE SANTO?A,Abierta,Acera,7,CHAMBERI,RIOS ROSAS
280038749,WIOKER,Abierta,Acera,7,CHAMBERI,VALLEHERMOSO
280035798,SWEETS AND COFFEE,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
270452135,EL PATIO DE CHAMBER?,Abierta,Plaza peatonal,7,CHAMBERI,ALMAGRO
270203630,MARACANA CERVECERIA,Abierta,Plaza peatonal,7,CHAMBERI,TRAFALGAR
70000217,CERVECER?A DE GUZMAN,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
270117464,TRIKKI,Abierta,Acera,7,CHAMBERI,TRAFALGAR
270445977,RUTA 66,Abierta,Superficie en parcela privada,17,VILLAVERDE,LOS ROSALES
270113653,BAR DESTELLOS,Abierta,Acera,7,CHAMBERI,ARAPILES
270183252,TABERNA LOS ARCOS,Abierta,Acera,17,VILLAVERDE,LOS ANGELES
30000472,CASA RICARDO,Abierta,Acera,3,RETIRO,PACIFICO
200000786,BAR LAS NUEVE MUSAS,Abierta,Acera,20,SAN BLAS-CANILLEJAS,ROSAS
270134926,PUERTO DE VIGO,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
270457133,CAFETERIA LA ORENSANA,Abierta,Plaza peatonal,9,MONCLOA-ARAVACA,VALDEZARZA
270439502,MANOLO,Abierta,Acera,17,VILLAVERDE,SAN CRISTOBAL
280020466,CERVECERIA LOS JERONIMOS,Abierta,Acera,3,RETIRO,LOS JERONIMOS
50000854,DONDE NATALIA,Abierta,Acera,5,CHAMARTIN,CASTILLA
270419334,CAFE NEGRESCO,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
270525714,LOS TEJARES,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
270361908,DE MARIA,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
280026306,PIZZA JARDIN,Abierta,Acera,5,CHAMARTIN,CASTILLA
270448995,VERGARA 280,Abierta,Acera,5,CHAMARTIN,NUEVA ESPA?A
280021756,ACIDIA THE SEVEN GASTROBAR,Abierta,Otros,5,CHAMARTIN,PROSPERIDAD
130001488,BAR ANTONIO,Abierta,Acera,13,PUENTE DE VALLECAS,ENTREVIAS
270456291,CERVECERIA CAFETERIA LIDER,Abierta,Acera,13,PUENTE DE VALLECAS,NUMANCIA
270449178,MCDONALD?S,Abierta,Acera,13,PUENTE DE VALLECAS,NUMANCIA
280063931,BAR TAPAS ALHAMBRA,Abierta,Otros,14,MORATALAZ,PAVONES
270156754,BAR TEO,Abierta,Plaza peatonal,12,USERA,MOSCARDO
270544597,100 MONTADITOS,Abierta,Acera,7,CHAMBERI,TRAFALGAR
270542542,100 MONTADITOS,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
40001569,RESTAURANTE ALBORA,Abierta,Acera,4,SALAMANCA,RECOLETOS
270022344,LA TAURINA,Abierta,Acera,1,CENTRO,SOL
285016543,GAETA CAFFE,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
80000919,LA PLAZA RESTAURANTE ARROCER?A,Abierta,Plaza peatonal,8,FUENCARRAL-EL PARDO,VALVERDE
270527667,TIM HORTONS,Suspension temporal,Calle peatonal,1,CENTRO,SOL
10000093,LA REVOLTOSA,Abierta,Plaza peatonal,1,CENTRO,JUSTICIA
10003503,SIN ESPECIFICAR,Abierta,Calle peatonal,1,CENTRO,SOL
280047425,BAR CONDE,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL PILAR
270022268,BAR POLI,Abierta,Acera,12,USERA,ALMENDRALES
270041297,RESTAURANTE ANACAPRI...,Abierta,Acera,1,CENTRO,EMBAJADORES
270525408,R?TULO NO INFORMADO,Abierta,Calle peatonal,1,CENTRO,SOL
10002824,PANS & COMPANY,Abierta,Calle peatonal,1,CENTRO,SOL
285004150,LA VINOTECA DEL TEMPO,Abierta,Calle peatonal,1,CENTRO,UNIVERSIDAD
120000692,BODEGA LA ANDALUZA,Abierta,Acera,12,USERA,ORCASUR
270169970,CAFETERIA EL GALAN,Abierta,Acera,15,CIUDAD LINEAL,PUEBLO NUEVO
270062492,DON PEDRO  CAFETERIA,Abierta,Bulevar,3,RETIRO,IBIZA
270418469,PILOTO II,Abierta,Acera,3,RETIRO,NI?O JESUS
270352703,COMEDOR,Abierta,Bulevar,3,RETIRO,IBIZA
270411256,CERVECERIA SAGREDO,Abierta,Acera,3,RETIRO,PACIFICO
30000498,CAFETERIA ESTRELLA POLAR,Abierta,Acera,3,RETIRO,ESTRELLA
30000781,TATE?S,Abierta,Bulevar,3,RETIRO,IBIZA
30000903,BAR EL TERCIO,Abierta,Acera,3,RETIRO,NI?O JESUS
280038075,LAKASA,Abierta,Plaza con bandas permanentes de circulaci? rodada,7,CHAMBERI,RIOS ROSAS
270145432,SIN DEFINIR,Abierta,Superficie en parcela privada,10,LATINA,LAS AGUILAS
280003913,EL GORDO,Abierta,Acera,4,SALAMANCA,CASTELLANA
90001669,B?CARO,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
270039917,MESON RIA?O,Abierta,Otros,20,SAN BLAS-CANILLEJAS,ROSAS
285004016,VIANDAS,Abierta,Acera,1,CENTRO,SOL
270298283,POSTAS 15,Abierta,Calle peatonal,1,CENTRO,SOL
10002709,MIMI S CREPERIA,Abierta,Calle peatonal,1,CENTRO,SOL
285004168,BURGER KING,Abierta,Acera,1,CENTRO,EMBAJADORES
280048886,ICHIWAKA,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
70001979,PENALTI LOUNGE BAR,Abierta,Acera,7,CHAMBERI,GAZTAMBIDE
270528968,R?TULO NO INFORMADO,Abierta,Acera,7,CHAMBERI,ALMAGRO
280042884,BAR SANTI,Abierta,Acera,10,LATINA,LAS AGUILAS
270475603,BAR CERVECERIAEXTREME?OS 2,Abierta,Acera,10,LATINA,ALUCHE
280048653,FASS CENTRO ALEM?N DE ALIMENTACI?N,Abierta,Acera,8,FUENCARRAL-EL PARDO,EL GOLOSO
270472756,BAR LOS GALINDOS,Abierta,Plaza peatonal,13,PUENTE DE VALLECAS,PALOMERAS SURESTE
10001682,STARBUCKS COFFEE,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270415589,DON JOS? III,Abierta,Plaza peatonal,14,MORATALAZ,VINATEROS
270065524,COME Y CALLA,Abierta,Acera,3,RETIRO,NI?O JESUS
270151952,ASTRAL,Abierta,Acera,11,CARABANCHEL,PUERTA BONITA
80001018,BAR EL PAISA,Abierta,Acera,8,FUENCARRAL-EL PARDO,LA PAZ
280048800,BAR-RESTAURANTE,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
280007593,EL ARROZAL,Abierta,Acera,1,CENTRO,PALACIO
270326583,MARISQUERIA 79,Abierta,Acera,7,CHAMBERI,ARAPILES
270545451,RESTAURANTE EL VALLE,Abierta,Acera,7,CHAMBERI,ARAPILES
270277129,LA MANON,Abierta,Acera,5,CHAMARTIN,EL VISO
50000957,VIPS,Abierta,Acera,5,CHAMARTIN,CASTILLA
280023156,SR,Abierta,Acera,5,CHAMARTIN,CASTILLA
285000031,CERVECERIA PITTU,Abierta,Acera,4,SALAMANCA,RECOLETOS
280004161,SHUZOS BAR,Abierta,Acera,4,SALAMANCA,RECOLETOS
40002699,DSTILLS URBAN DISTILLERY,Abierta,Acera,4,SALAMANCA,CASTELLANA
150001868,CERVECERIA LOS GALANES,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
280043476,BODY & SOUL,Abierta,Acera,10,LATINA,LAS AGUILAS
280059165,BAR LAS TINAJAS,Abierta,Acera,13,PUENTE DE VALLECAS,PALOMERAS SURESTE
285028059,BAR LA PIEDRA,Abierta,Acera,14,MORATALAZ,MARROQUINA
270146268,BAR GALLO PELON,Abierta,Acera,11,CARABANCHEL,COMILLAS
270065164,CAFE PIERO,Abierta,Acera,3,RETIRO,LOS JERONIMOS
150002698,CAFE ATALAYA RESTAURANTE,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
285010424,MARIN,Abierta,Acera,6,TETUAN,BERRUGUETE
280053265,CERVECERIA VI?AS,Abierta,Acera,11,CARABANCHEL,OPA?EL
280047976,BARRA DE PINTXOS,Abierta,Otros,8,FUENCARRAL-EL PARDO,MIRASIERRA
270086578,CERVECERIA FASS,Abierta,Acera,5,CHAMARTIN,EL VISO
270299533,SI QUIERO,Abierta,Acera,7,CHAMBERI,TRAFALGAR
285011802,TABERNA - BAR MAMA MIA,Abierta,Acera,7,CHAMBERI,TRAFALGAR
70001015,NAGOYA,Abierta,Acera,7,CHAMBERI,TRAFALGAR
280060500,CERVECERIA MEDINA,Abierta,Otros,18,VILLA DE VALLECAS,SANTA EUGENIA
280048446,CAFETER?A BAR,Abierta,Acera,8,FUENCARRAL-EL PARDO,VALVERDE
270154144,LA TABERNA DE ALEX,Abierta,Acera,11,CARABANCHEL,ABRANTES
280043271,MESON LA DEHESA,Abierta,Otros,10,LATINA,LAS AGUILAS
280044470,CASA VENINI,Abierta,Acera,9,MONCLOA-ARAVACA,ARGUELLES
170001160,CAFE JUBELY,Abierta,Plaza peatonal,17,VILLAVERDE,SAN ANDRES
285020199,BAR LA COMPETENCIA II,Abierta,Acera,10,LATINA,LOS CARMENES
100000726,BAR LA COMPETENCIA,Abierta,Acera,10,LATINA,LOS CARMENES
100000907,RODILLA,Abierta,Acera,10,LATINA,PUERTA DEL ANGEL
100000886,BAR RESTAURANTE LA JACA,Abierta,Acera,10,LATINA,LUCERO
270546466,GRANJA ALTAMIRA,Abierta,Plaza peatonal,10,LATINA,PUERTA DEL ANGEL
270528701,RESTAURANTE CHINO ORIENTAL RADIANTE,Abierta,Acera,10,LATINA,LAS AGUILAS
270062331,RESTAURANTE MENDEZ,Abierta,Bulevar,3,RETIRO,IBIZA
30000479,VALLE DE BABIA,Abierta,Acera,3,RETIRO,PACIFICO
270022919,FLORIDA RETIRO,Abierta,Otros,3,RETIRO,LOS JERONIMOS
110003171,BAR CHARLY,Abierta,Acera,11,CARABANCHEL,BUENAVISTA
50001276,TABERNA DE LA DANIELA,Abierta,Acera,5,CHAMARTIN,EL VISO
270458037,EL ESCAMPLERO,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
50000927,TABERNA DEL CARDENAL,Abierta,Acera,5,CHAMARTIN,PROSPERIDAD
10001163,TIMHORTONS,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,SOL
280045768,PEDEGR?,Abierta,Acera,9,MONCLOA-ARAVACA,VALDEMARIN
270167358,AKELA 3 HAMBURGUESERIA,Abierta,Acera,15,CIUDAD LINEAL,VENTAS
270445782,BAR LOS CHANGOS,Abierta,Acera,13,PUENTE DE VALLECAS,SAN DIEGO
50001465,BAR CURRO,Abierta,Acera,5,CHAMARTIN,CIUDAD JARDIN
50000966,FOSTER S HOLLYWOOD,Abierta,Plaza peatonal,5,CHAMARTIN,CIUDAD JARDIN
270435449,BARILOCHE,Abierta,Acera,5,CHAMARTIN,HISPANOAMERICA
280023114,LAS MENINAS BAR RESTAURANTE,Abierta,Otros,5,CHAMARTIN,NUEVA ESPA?A
270529037,BAR- RESTAURANTE,Abierta,Superficie en parcela privada,5,CHAMARTIN,HISPANOAMERICA
270034256,SKINNY JIM PUB,Abierta,Otros,8,FUENCARRAL-EL PARDO,LA PAZ
270223792,BAR ADC,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270349396,EVERYDAY,Abierta,Calle peatonal,1,CENTRO,JUSTICIA
270244837,RESTAURANTE EL COSACO,Abierta,Plaza peatonal,1,CENTRO,PALACIO
270381014,EL 26 DE LIBERTAD,Abierta,Acera,1,CENTRO,JUSTICIA
270431421,TRES CRUCES TRES,Abierta,Plaza peatonal,1,CENTRO,SOL
270494707,+SKULL ST.+,Abierta,Plaza peatonal,1,CENTRO,JUSTICIA
270528759,EL BONNANO,Abierta,Acera,1,CENTRO,PALACIO
280011374,LA CHAMANA,Abierta,Calle peatonal,1,CENTRO,SOL
285001287,COVAPA,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,PALACIO
285001893,EL ESKINAZO,Abierta,Acera,1,CENTRO,EMBAJADORES
10003355,LA SAGA,Abierta,Acera,1,CENTRO,JUSTICIA
10003505,NUEVOS HOSTELEROS 2016 C.B.,Abierta,Plaza peatonal,1,CENTRO,PALACIO
10003546,THE LOBBY MARKET,Abierta,Acera,1,CENTRO,JUSTICIA
10003596,RADISON BLU HOTEL MADRID PRADO,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,CORTES
270037261,EL ANCIANO REY DE LOS VINOS,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,PALACIO
270039652,CERVECERIA CRUZ,Abierta,Plaza con bandas permanentes de circulaci? rodada,1,CENTRO,EMBAJADORES
270042276,KFC,Suspension temporal,Acera,1,CENTRO,EMBAJADORES
270043491,BAR VIVA MADRID,Abierta,Calle peatonal,1,CENTRO,CORTES
270043678,CARBONES 13,Abierta,Calle peatonal,1,CENTRO,CORTES
270050711,CAFETERIA EL AGUILA,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270052312,LA TINTORERIA,Abierta,Acera,1,CENTRO,SOL
270193137,CAFETERIA TIM HORTONS,Abierta,Acera,1,CENTRO,JUSTICIA
270193170,CERVECERIA LA DIVINA,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270237092,RESTAURANTE DELHI,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270237173,B Y SONYS PATIO,Abierta,Acera,1,CENTRO,UNIVERSIDAD
270238910,TABERNA ANGOSTA,Abierta,Acera,1,CENTRO,PALACIO
270418173,TABERNA DE LOS AUSTRIAS,Abierta,Calle peatonal,1,CENTRO,PALACIO
